,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-55-5899-01A,-1.3189026,8.134791,-4.6431217,12.890407,-5.5043235,-5.179452,2.3177269,-19.257547,4.476974,-10.547293,-0.10530542,5.141773,16.368395,3.0065038,1.9038849,5.538135,19.726458,12.979549,-9.877015,8.484418,-4.8178177,-19.258785,-9.192869,-6.8703647,10.500178,13.587569,-13.925668,-8.176942,-2.8254175,4.266242,5.374449,1.9955332,14.930548,-7.4949636,-8.19704,-3.4312851,7.6161118,0.5617615,-2.0836952,-11.591399,-2.3816576,20.417328,2.5617235,6.8980474,9.32222,-1.5723964,-5.661238,-2.3729074,-5.29592,9.38569,6.6023793,-2.9347222,-3.5856442,13.902772,-4.7977886,6.9502525,-9.751598,-5.276686,-0.6084352,-9.984641,1.0738374,-4.5215063,9.594275,-5.3901033,-6.868667,-6.7103086,5.5917473,-3.7721043,2.256222,-19.021954,-8.594554,9.446274,10.646082,-0.006088592,5.7517242,-5.7933035,2.5538769,-0.33025983,5.9889293,-5.1758285,-11.6238575,5.2148886,-12.711774,-6.241369,6.822647,6.5873685,-3.8899848,-8.254557,-3.086694,-8.5477085,1.9556042,-14.070732,3.9589648,-7.8211865,-1.1338168,23.053947,-16.067863,0.4642956,-1.0233734,-7.9040027
TCGA-05-4390-01A,5.7306666,-2.9734697,12.012452,4.7129116,8.538359,-2.122232,11.419497,-8.258941,3.775814,1.4175304,-11.192145,0.05430896,-4.3551607,-1.5625902,-0.77685165,-11.298231,10.402234,-8.922046,-10.169367,-3.3477473,-3.7242537,-10.176237,-2.6566873,2.1581242,15.884756,10.442205,14.296218,6.573414,5.179579,13.014708,9.989794,1.6770047,0.21786375,-5.1413918,-0.47939935,1.1722536,-0.3968976,4.2566104,8.129075,-5.960863,-3.4314344,11.106377,6.572259,16.805773,6.6219664,7.151738,10.67075,8.48318,-0.3706487,-16.25831,2.0568037,18.095364,-4.5776033,8.102538,6.4451275,0.445638,8.649467,-1.1976266,-3.0183852,7.669986,-0.43104595,0.51810896,1.3236475,-1.3234361,-4.611242,4.0507145,7.3794966,6.674832,-1.1794021,0.9402091,-4.624377,-12.398524,-7.7056623,-7.284814,2.0446303,-11.14038,-7.940768,14.660817,9.794368,-2.492246,-20.162628,9.731338,-23.45005,-10.054822,-0.65293145,8.738504,8.650676,-5.79438,-5.9478555,-1.9170518,-6.7679553,-10.487894,9.643559,10.360202,-3.2360415,14.274433,-6.4761024,-9.375918,3.3764012,-12.604914
TCGA-93-8067-01A,2.552769,13.192727,1.5645849,1.7698472,3.461171,16.604807,0.04731815,2.3205247,10.326473,0.18104407,10.60387,-7.400443,4.0356417,0.18321258,4.6545377,-5.6146483,-3.1681569,-8.203029,12.272745,-0.33621997,5.4492035,7.635059,-0.55850434,-6.474887,0.7894741,5.711476,-14.914503,9.532241,-1.1967119,0.42608872,-9.195882,2.7891562,7.051229,3.1591918,5.8162785,-4.2041655,-1.9891943,15.982458,3.3868484,8.294171,4.9168453,5.043495,-3.615124,6.9327874,10.356285,-21.516003,3.8373,-0.37874994,14.183501,1.8008238,7.1901684,6.6667438,-12.465384,-0.39716354,1.247816,-5.0584154,1.5672883,6.922619,-8.281769,3.6771781,10.536669,-17.115206,-6.6416106,2.241416,11.810481,-6.9433312,10.964799,13.118864,-0.8796197,2.203007,6.22488,-10.134111,7.8247433,-12.61066,-7.784507,-14.737767,-8.517692,5.9123855,-10.719494,-13.511316,0.36589172,-1.6505064,-1.4549356,-1.3309722,-10.408863,5.1782007,10.595481,2.1197019,-8.235426,-14.099439,-9.099728,7.7921567,-9.857033,-1.5645832,-2.7956586,-7.0593114,11.066667,-9.175892,0.18306783,2.399003
TCGA-50-5066-01A,-1.2355909,13.415546,5.643154,9.5257,-13.559379,-8.24688,1.3291183,-13.937383,5.272429,-12.814326,-3.6836023,-1.0277125,-6.1850014,-0.8930528,11.586337,9.510618,8.793133,8.7346325,-1.7951422,-2.8092225,-7.538519,5.1643806,-10.727078,-6.5290055,-6.6920447,-3.1227472,-5.327907,-3.5226352,1.319893,14.185663,-10.299293,-6.1734915,9.67265,1.1486615,-5.4409924,15.364151,-9.212323,-19.112377,3.509051,-1.2506161,-3.9263108,-5.4399834,-20.798313,15.330987,0.49420276,-6.6426396,-10.5572195,-12.91005,7.830466,14.579732,2.2535853,-1.9920338,-15.480816,0.05570757,4.5062933,13.337068,-4.668818,-3.2307153,1.2913983,3.5563426,-3.6198654,6.205253,-6.8308644,-3.1363623,-5.4538913,-3.3670354,-2.039858,-9.6614,-1.7461729,0.72350514,-8.905969,25.139336,3.9886148,-0.20486371,9.699151,-6.196247,6.746072,10.622499,0.8826896,8.158249,-5.2350345,5.0157743,-10.856936,-11.70793,-3.3643577,11.272108,-13.185913,2.9711037,1.5649287,-17.127213,-0.17788537,-0.08326558,4.018326,2.3953645,-7.0478067,-7.574898,0.6492851,-7.6131477,9.457212,4.373881
TCGA-44-6148-01A,-12.545962,-16.491642,14.165875,0.24605198,-9.243116,-3.279866,7.3036704,-7.100524,-0.73869425,0.31782487,0.6120072,-4.542843,6.661946,-0.13847262,8.044449,-4.0637984,-0.52997243,-4.4943953,8.087289,-3.398685,-6.808461,4.065472,-2.5691977,-1.8309408,6.212569,8.687806,-5.2375083,4.354995,-7.9151154,11.066575,-8.956969,-7.429324,5.3273335,2.1994576,-10.047665,5.7914133,-5.6666913,2.5343013,5.9065604,4.4577637,2.6963813,-4.3246036,1.7217824,-10.782736,0.90758383,4.296183,0.68593657,-8.145758,-4.8893538,-9.144126,7.59896,8.579358,11.852839,9.894514,12.2416115,6.8520637,1.9999512,-6.69632,-16.555056,2.1270716,-5.3981724,-0.44374907,1.945411,-7.7880726,-6.5770497,3.3537314,8.8076105,-4.380649,2.3702972,4.6957693,-9.695904,3.2676125,3.9165907,-10.850725,-21.999475,-2.1546266,-0.25672,3.6677916,-7.3076963,1.7939591,12.517314,6.667257,-11.623758,1.4747066,-18.348574,0.12172997,-0.13899578,-15.468167,3.2834613,4.0921845,5.6381655,-3.5004916,3.2050798,-14.546899,7.9302783,-9.169604,-1.5776064,0.9354479,10.709503,-10.293801
TCGA-44-7671-01A,-1.2217598,-1.8464738,9.501499,4.84423,-6.304679,5.2166452,-1.3965094,-9.461616,1.893852,-0.42051697,4.6796093,-2.1944294,1.3614428,-9.327113,6.4330974,0.1311778,2.6943808,3.3164759,-6.477451,4.8229365,-4.1756473,0.124494255,-5.0136857,-5.6985435,11.897128,13.718364,-3.685321,0.51446575,-5.3307214,-2.7691154,1.5355625,-1.7175927,7.7294593,-16.428946,-0.9638612,9.779957,2.4340777,-3.7710152,9.4865675,5.5714087,-0.78598934,5.972505,-0.7307906,-0.54281,-2.397647,6.132067,-0.094293796,-2.2858958,0.10169938,7.350078,16.526989,-5.3515058,11.92103,11.886127,8.489456,1.3342214,-15.161132,3.6262527,-4.1033063,-15.193779,-4.708436,-3.4898105,-9.4585085,5.4733667,-8.788108,-6.3809547,1.0087624,0.782586,-12.30007,-10.343329,-7.653883,-5.5622773,19.324661,-6.8608456,-14.223315,-7.3471136,2.5940588,-7.329112,-1.0923063,-6.179242,3.205245,-5.8498073,6.778687,-3.5099378,-9.519006,0.38871032,5.5765214,-10.049459,-0.45687684,16.144676,1.3617944,-5.0936837,-4.4575963,-17.197973,12.345944,6.5967093,-2.85196,-4.789557,9.330692,-4.479544
TCGA-05-5715-01A,-6.975884,-8.087371,-7.6370707,-2.4677076,5.083432,2.9273684,2.6796737,-14.146086,2.748451,10.051277,-4.741702,1.05651,11.747826,5.5823283,-17.335037,-2.7651105,-0.1209245,4.7439046,-5.0487237,-0.8662458,-15.165379,-9.187547,9.991501,7.2413383,10.71364,12.317136,0.23705564,6.6981997,5.907462,1.416433,7.3603883,-13.521242,-5.333671,-13.576964,-1.2114289,-11.618984,2.7282095,0.95804924,-7.1579885,-1.9932603,10.014855,4.285562,7.0823307,3.4000556,5.3822155,-10.950295,0.89495176,-5.5340033,-6.424221,-7.206163,5.915566,5.7019124,17.197775,9.886969,14.3346405,-2.2764974,-3.68276,1.5224361,1.8633521,-3.1449463,-8.82887,-0.6523366,-0.1303856,7.8626423,-12.751679,-1.8813609,-6.3655457,-6.2724504,-7.2937407,-12.764702,5.018555,-2.4796686,1.8176432,15.506243,-20.97378,18.964052,9.54815,-12.599712,0.8875818,4.1950026,-0.74597126,-19.143156,-9.034577,-7.406188,-5.9753804,-10.670382,8.539847,1.8258438,-20.069304,2.9443765,-4.779172,-7.0884438,-1.2422333,-10.02538,7.7945156,19.292772,-6.1451554,6.8988986,7.1248026,2.492902
TCGA-55-7728-01A,-4.528571,2.1968374,0.4850895,-3.3215764,10.181141,-1.9699253,7.6976514,-8.373517,1.9120481,11.68075,3.9689102,-11.293926,20.828148,-1.446388,-4.4343834,-1.2580522,-1.0035462,-0.028343707,-0.4447736,6.904417,2.4145992,2.7743824,11.967714,-5.8978357,-4.0538054,-5.2807274,-11.3202095,1.3282865,1.0145339,7.2119675,-1.5105306,-9.188429,-11.082875,1.5791857,7.4850526,-9.1562605,-2.3607788,-2.4832685,-11.36021,-2.6681752,9.880082,-15.477909,1.8190762,7.1341486,0.024971018,-13.174021,11.720492,-8.894846,-0.3324206,-5.6733613,3.8573065,7.5082,6.1599846,3.367069,11.14341,-3.9059746,-7.6227007,9.402571,-9.099816,-0.4690484,-11.498807,-7.662459,15.997271,11.879647,10.994776,8.738231,4.647085,-10.893498,4.663632,13.70565,-1.0402223,-4.751654,1.8292011,14.601993,-5.434834,6.065647,12.358551,0.41074416,-12.085111,3.9309576,8.014868,-8.851905,-3.262155,-3.6054032,0.2069431,-4.870488,7.177317,2.1736176,-0.5106055,-4.810182,0.4594181,0.015306512,3.6858199,-4.2259226,0.48722562,-6.9428196,7.4196444,1.0374373,-2.4585853,3.6986787
TCGA-95-A4VP-01A,-12.633584,2.3163097,4.7803073,-3.81085,7.315374,1.8292074,24.668327,-0.083880454,2.9189906,11.329216,-0.7177671,1.147037,-4.394288,-2.221236,0.83782494,-10.636829,3.444776,2.7574205,-2.8018801,-6.0987773,2.4084496,-12.129912,4.824834,-2.535196,7.4875407,7.855075,9.541486,-2.7292612,5.1533575,13.917607,-4.1265025,5.6846733,0.9637689,-5.464168,5.2238536,-8.105905,-0.78116757,2.1679893,1.7236944,-8.93687,1.5480312,-8.267716,7.521531,-3.126448,6.1398034,-11.701577,9.27444,-1.019191,-2.4872956,-16.165415,-4.822452,6.788136,7.5437717,9.164618,-9.268532,-9.207277,-2.626036,3.9036767,-1.0681006,2.3826551,6.4355783,-12.808578,2.6914802,-4.2776995,-8.729931,3.7082686,16.269495,7.361677,-2.7828574,-6.58586,8.197623,-9.311483,-10.923168,-10.037204,4.763672,-24.253647,2.283644,-2.9874709,-4.213111,-5.780512,-7.2919555,6.700263,-12.501494,-1.0714518,-4.9917297,-11.805613,5.0076694,-2.7523026,-2.075748,-2.4030912,-6.266612,0.7860342,4.799729,5.179609,0.676162,-9.456348,6.8346953,-14.208022,6.7729006,-15.301808
TCGA-55-6984-01A,9.100474,0.67112476,2.875515,-3.9503796,2.7419527,-1.5499631,4.39318,-11.802564,7.870996,9.03554,2.9923854,-9.589237,11.950364,-6.2132735,-1.2564316,-2.9389648,-9.247629,-18.188786,3.4488008,15.652162,8.521217,9.027194,6.4030447,-6.934513,0.10551651,-0.8139197,-8.238284,5.242172,-8.063653,5.6694937,9.620673,2.221553,-9.648114,-3.2743108,8.03396,-7.8915052,8.894293,0.28428814,2.704667,8.645743,11.668112,-4.419618,-0.6692949,18.106958,7.908078,-9.104418,7.996647,-4.167455,10.798096,2.9659193,14.95137,7.53556,-16.662306,-10.274502,4.6972885,2.8187788,5.546763,2.8937821,-17.758825,-3.2471385,-0.45102412,-4.2791095,-4.8189735,9.879159,19.03742,4.3439755,7.522036,-0.02025518,3.0867567,15.736233,-6.4021096,-6.219247,10.689816,1.3810701,-12.488982,-3.7173266,2.7623239,1.6759368,-8.155924,-5.94906,8.984057,-3.928217,0.44733578,-0.055046976,-6.4112744,7.9185433,6.5318093,4.877212,-2.629061,1.9612902,2.8112738,3.2021942,3.182357,-3.7674298,5.5035257,-6.97097,3.0216753,10.447028,-0.6993339,9.519488
TCGA-97-8179-01A,-13.259273,-0.77477205,-7.5630713,0.3755277,1.3811893,20.743254,-0.82230425,9.713984,6.73103,-4.767624,7.6480193,19.107094,1.6302193,1.2070785,5.649568,-0.8763611,-6.3530316,18.531523,-5.29021,-3.8916748,8.441727,-12.239928,-6.8960614,2.4583468,12.227313,9.714541,-8.374452,-6.9192348,2.8244717,0.86976606,-11.115957,-1.3529693,3.2553186,-12.763944,6.323034,2.7663727,6.3574567,-4.712401,-0.44509834,3.2308745,-1.677855,-3.9761307,-4.00728,-3.0239706,3.833475,1.7330669,3.5729873,-0.91286355,-3.840186,6.5865836,11.733467,-13.145684,23.789642,13.456505,-8.626181,-2.763565,-14.818183,8.863605,7.074236,-11.58383,-0.6927888,-7.767444,-4.9861274,4.0159903,-10.960947,-4.6062846,-2.1622765,8.231728,-10.492963,-26.17934,5.782387,-6.4843607,6.4587317,-9.071404,-0.79279053,-16.344238,3.2884116,-8.551956,-2.8356247,-7.2540836,0.4665933,-7.098554,-0.5831078,-1.1221138,7.0761123,-16.976068,-3.1385026,7.8926716,-2.6066957,11.943281,-7.3745174,2.5777063,-5.393183,-16.702795,9.269908,11.755269,5.1802807,-10.182504,-3.1006873,-1.2680978
TCGA-O1-A52J-01A,-11.77179,-6.611379,1.0556356,-10.249682,4.2093287,21.478268,9.923455,9.65217,0.32605872,-4.3843946,2.6720004,16.044428,-12.57276,10.827661,0.63617986,-9.086294,-5.1444373,2.0016994,5.20843,-15.965849,4.8210793,-7.6538053,11.204293,5.4662623,5.918276,6.132101,3.0228257,-6.7300158,15.860487,23.307611,-9.298053,-1.788018,3.088678,3.435085,1.3138338,-4.27582,5.5312696,10.2096405,-2.9347568,-3.0299802,-8.490912,-11.080043,-3.7568035,1.4120635,1.9534174,-2.3584762,16.80213,2.108271,-5.8273425,-15.107713,0.014621004,-1.4675115,8.899495,18.103483,-0.90651065,-3.518005,-3.080974,-3.6279109,8.59885,-0.41140434,8.186466,-3.924683,3.6838253,-9.070272,-9.2502365,-4.8158298,7.1250234,9.950069,1.5715551,-14.45884,5.592243,-12.038217,-14.380071,-2.346259,7.214633,-13.287596,-4.4754133,-2.700656,-18.92913,-5.7190785,8.246681,5.2494683,-9.314233,2.4793222,-6.057908,-7.8766923,7.350765,-4.093996,-10.397611,9.907493,-0.6232413,6.5553246,2.7786376,-8.198687,-7.9496794,2.1963217,8.22139,-7.645343,-2.0035064,-5.92204
TCGA-55-8508-01A,6.4985085,2.157642,2.749976,-9.9074745,-3.572975,-14.705508,27.631252,-2.3123279,8.904298,2.4669054,7.277428,-11.404706,0.85227686,-11.450944,4.508647,0.1382274,7.2521777,-13.0237875,-6.021731,14.580018,4.6063914,-5.3679233,5.3487716,-11.918823,-16.654345,-4.6735034,9.395297,-2.6643965,5.451142,1.3053396,19.978024,8.5287895,-8.939389,-9.161657,2.0329394,-6.6968546,-4.942617,-9.576612,10.514202,-0.4911598,9.722565,-6.2505274,1.6726865,10.594507,10.731531,-2.37,-1.2443991,8.059156,13.041579,-2.179415,-3.26862,9.58696,-18.140745,0.80277866,-6.7258196,6.467735,-5.136277,9.292067,0.07720705,-0.41732553,12.278019,3.8269794,-7.98738,-6.641735,6.999788,4.072619,10.315125,3.858634,-8.759408,0.067909285,-0.24692121,-5.965293,-3.2569082,-4.071672,-5.649109,1.7989079,7.319507,2.0869005,-2.0186787,0.11786464,-11.604387,9.633099,-7.0996757,-6.917328,-5.805573,0.75942945,5.088546,2.7817442,11.872884,-1.8163283,-16.543127,4.824344,-1.3725163,13.597475,-1.392038,-5.8643603,-2.6515813,-7.197262,4.9797482,-16.956709
TCGA-NJ-A55A-01A,-13.018595,-9.3301935,11.753594,-4.1929703,1.0688485,7.176256,12.8681345,5.108182,1.150675,5.922714,-0.2334465,6.302966,-4.5765247,3.3275092,-0.73884684,-7.6717377,0.54928064,-1.9693036,7.068027,-2.7260764,-5.816083,0.30089614,17.987831,1.7065816,5.9242024,4.6372657,-0.46403548,-6.4323726,2.349788,17.549679,-17.219767,1.4770662,0.30437312,-1.314965,1.6409888,7.4258394,-5.3379846,8.402107,7.7782707,-4.5888696,2.4659138,-10.516555,-0.58217216,-9.572626,4.383098,-1.9953265,9.248019,-0.70379835,-6.3534646,-14.245175,-7.047268,-0.44191083,10.350378,9.965246,-4.527812,-2.022284,5.033275,3.2355537,-4.3657117,-1.786744,-6.6796484,-1.0055552,0.57714456,-16.472801,-7.386881,8.837609,15.452789,3.511957,-1.0809116,4.816821,-0.51731867,-11.089323,-11.549891,-10.039893,-4.802975,-16.213491,-7.602274,3.282256,-15.744762,1.857936,5.876116,0.76219964,-8.041568,9.432567,-6.5290003,-11.633726,7.1851482,-2.021653,-4.9837627,1.6233177,-6.5597606,6.184156,2.3762846,-5.9139237,2.0850034,-17.265945,16.33481,-5.257242,0.014726546,-5.3253694
TCGA-55-7903-01A,6.4468803,4.6007333,-10.156132,2.431073,-6.5254617,8.277816,-13.036154,-11.16747,1.101731,-6.949346,-7.949672,13.409479,8.929979,-0.6637368,-9.564878,11.213674,6.17766,9.976515,10.734931,9.812018,-6.792699,8.802104,0.04985992,-3.2737103,-2.6237445,-8.66943,-9.2898855,7.092443,12.495694,-6.200382,-1.9873085,0.98619246,15.620342,-0.79000425,9.041083,-1.9721028,14.3225975,1.0195556,-1.5722996,-3.0274777,-6.138002,-1.4196081,-10.360474,5.047781,-8.439819,-8.7312155,10.670863,-2.1392136,-4.511308,16.582079,13.946694,-6.1458383,9.144909,-7.976503,4.9507265,6.5921736,-6.3830433,-6.672976,5.614434,-4.787996,0.36963814,-14.013283,-9.729355,0.42310005,-3.490329,-12.826581,-13.018428,-3.231655,2.531653,3.721922,-1.2387974,-0.1313497,2.0707946,12.829027,0.8343769,0.33255467,3.4596047,5.5764637,-2.1591992,-12.861214,0.2703627,-10.443474,-10.054856,-1.580732,-3.1474738,9.739736,12.4941845,6.0961475,-12.477516,14.851785,15.365856,1.5538505,-9.875619,-11.67019,11.003035,7.056667,-3.3527567,-3.4386206,-3.7700667,5.6526084
TCGA-J2-A4AD-01A,-4.0882998,-15.979558,9.298015,0.12998708,-0.6742659,-3.8118668,0.7882936,9.213938,5.6717677,3.0394814,2.8273828,17.579344,8.920242,6.516105,2.5911376,-6.785535,-7.1806617,5.160453,-22.202343,0.43534654,8.639399,-12.319237,7.80085,11.617207,-5.173897,-1.6375102,0.16405593,-8.698097,11.245823,8.748676,0.38954788,-3.119394,-4.1784134,-11.375748,-8.758511,8.280967,-3.670377,-2.114959,0.6398881,0.14165537,3.8254442,-3.9254248,-3.9962912,4.1879787,9.10821,11.586512,-11.372046,-7.8773108,3.1401312,-0.85638666,-2.0500495,-7.5032787,2.094099,-3.5986419,-11.313192,2.1687875,-1.4416353,6.0890293,-0.015897952,-16.709732,4.774872,12.0743,-1.3370411,-2.4103577,-4.487833,2.4014575,-0.742169,-0.9470019,-3.70224,-16.769743,-2.1904597,4.2962117,6.4072075,2.4432073,-5.4855046,-6.6157775,-6.2119675,-16.246487,-2.9848053,6.978756,3.8795156,8.817255,-1.9697791,-2.6716661,4.386253,-5.589138,-17.425703,10.722911,1.6355379,-10.619387,-2.9788022,-7.248583,3.7687485,-5.1700687,-2.008029,2.3607352,6.096453,11.290604,-5.8047915,-1.3335901
TCGA-97-7937-01A,-4.584068,-13.224951,-0.4998165,0.43192762,2.972041,25.755388,-3.7048311,10.974797,6.8669834,-10.194688,6.7647653,24.416195,-2.1428504,12.234507,5.018578,-0.96756434,-6.538146,1.3628808,1.5690098,-7.299514,-3.0522966,-6.6315665,-6.302619,5.3959556,-0.35611185,-2.5076144,0.117127076,7.5383363,19.85788,-1.0412773,-7.8952527,6.3232193,6.3482876,-12.365003,4.7702365,-1.1792095,-2.269878,19.157309,-0.8173611,3.7961931,-13.296406,0.4809374,-5.706494,6.951541,0.73559797,2.0478232,-8.45993,7.6920476,-4.389627,2.2745566,-2.0243855,-5.117895,13.677459,4.7426667,1.1606239,12.100417,4.371252,-6.820661,5.7445517,0.3261831,7.203604,0.4493512,-15.528095,-10.050591,-10.183448,-8.457809,-17.63678,2.2099724,0.8665365,-9.719104,-5.7805142,-24.504374,-2.816749,-4.3839893,-6.0814743,-7.0700426,-11.291679,17.223589,1.2799277,-12.361663,2.1793659,5.3286395,-18.949442,1.1341417,5.1137304,6.865471,-0.16355765,11.262486,-6.9948506,10.016117,-7.495528,-3.7134557,-2.6625714,-10.510162,-1.6214614,12.746665,1.9797103,-19.253668,-3.9954045,2.3776412
TCGA-86-8673-01A,10.76273,9.354414,-0.21071476,-1.4205236,-11.831533,-15.135254,6.0348854,1.5775466,5.4995337,-1.6747545,-1.2996569,-4.260535,-0.96843743,-2.917295,-2.6602726,6.229483,8.422788,-1.3355244,0.14625806,11.6111145,10.210245,4.1272793,0.46564916,-6.7497115,-13.112451,3.9197135,7.1974535,-0.84583235,8.633474,3.0871122,18.106604,14.286866,12.620815,-4.3310437,0.43646333,-0.6472771,10.783847,-5.3347087,9.713844,4.387031,0.4113196,-3.0057185,-9.530765,4.770409,6.010985,-4.255786,-3.1343558,-7.1703844,16.80005,14.7547655,3.541744,-4.92183,-9.448763,-10.989659,-12.515615,10.112289,-10.510716,-2.0260167,9.737856,-10.385269,15.797385,-5.7802315,-25.98943,-1.5174417,16.883472,-14.049007,2.1796796,4.328634,-6.1902943,-4.7512,3.7900612,5.1107063,-0.6290638,-2.7228732,2.9232323,0.15961577,-2.8085678,-10.608331,6.40189,-9.052808,3.0736957,3.296458,5.5491424,-8.62068,-11.6028595,10.946002,2.2886782,10.186792,9.562357,3.2202244,9.802677,2.7140577,-12.046124,4.3393784,-5.095892,-4.4025044,0.39120016,-0.634142,4.9366164,-9.556869
TCGA-L9-A444-01A,4.869099,1.1128249,5.012181,-8.660407,-8.691556,-16.183983,6.8221292,0.28350148,-1.5116127,-0.586573,-7.8519998,15.138729,-5.0603285,7.5743365,-8.612373,13.338569,10.652508,-3.0604625,-10.857052,4.602496,-5.767852,-8.838391,2.9215195,5.693061,-10.761763,-9.750416,10.55571,-4.978822,7.7414904,17.777267,6.881793,10.821281,2.0436933,11.22654,-9.29614,-0.817435,2.0707366,-5.161196,4.266053,-13.796262,-5.963362,1.6977557,-7.8846025,6.5304,-0.84385747,8.096774,11.705687,-7.304081,2.125949,-9.180612,0.6731771,0.7200347,-7.8119035,1.7463328,-1.4925482,13.721518,6.1317697,-12.005724,5.626943,6.560295,0.82164913,1.1830744,-5.8315825,-13.978312,3.0298572,5.0768285,0.41471958,2.7296696,0.55610996,11.630962,-11.631368,-0.96581596,-16.954397,10.537358,9.026824,-0.20348807,-7.612463,4.001009,5.506695,12.854753,-3.2328024,-4.0183992,-19.867683,0.9346138,4.6291585,9.489552,7.3992066,-1.8178649,-4.9256463,-3.1871188,9.228548,-0.04526957,11.084202,7.3940563,-11.999503,-4.8542237,2.8817244,0.71283585,3.7679384,-7.052956
TCGA-44-7669-01A,-3.0462217,12.418661,-9.969043,9.247831,-3.1003828,-0.27562782,9.134922,-12.968089,7.0276604,-23.228556,8.522657,-2.3316844,6.68123,-1.9072975,6.7290554,-0.9295059,16.022326,2.5570912,-0.31799683,6.8818445,6.6067214,-5.5874925,-5.318449,-12.053044,2.78303,3.6785057,-12.169712,1.2536323,-0.54215664,-5.7872386,-4.9972196,-5.344397,23.28529,-1.9475256,-8.270494,1.5798426,1.2030212,-1.253903,5.959976,-9.610566,-8.18155,9.193351,-1.2764167,2.010645,6.8699646,0.3705625,0.06512093,9.149123,4.3044667,7.1597114,8.0096655,5.4759254,-15.816836,2.1526487,-1.6620322,3.152069,0.64643884,1.6724395,-12.080068,0.37398827,13.174021,-10.575619,-6.2553306,-7.0606723,-3.2443655,-4.935429,3.6143095,-4.3963137,3.8062015,-13.800869,-4.766218,4.694337,-3.636631,-13.258513,2.2912545,-10.439518,-1.9984483,4.9726996,0.15377252,-12.633336,-7.991387,19.316364,-11.363653,-2.6250167,-6.1885886,14.920521,-2.8532426,-1.2024062,-0.4033225,-4.962751,1.7736523,-2.8605287,0.45424506,4.8622723,0.22708674,2.5316415,-11.018888,-12.019631,0.65574026,-15.125545
TCGA-86-8359-01A,1.7937466,13.032341,14.619623,6.999904,-6.6110806,-5.5629067,8.034833,10.241805,6.108808,3.9353983,8.69773,-8.704754,-1.6106564,5.365752,-12.304626,0.043423355,5.032675,-10.976771,6.038761,7.4606347,-8.378103,1.5244615,3.8116236,-7.1909013,-1.4119316,-6.5846367,6.7994843,11.019335,15.212767,-0.705245,5.601697,12.016762,-8.726518,5.278848,7.7061877,-0.9115683,-3.4261878,8.957726,0.8376703,2.4002535,0.9524175,2.5039127,-0.5458036,9.9270525,4.2822933,-23.364952,4.195462,1.1983027,10.703259,-9.445063,-1.931269,14.892656,-5.2456565,-11.721395,-2.8410609,4.624597,-13.890308,2.8669446,1.5850849,-5.257694,14.776923,-17.654469,-11.787261,1.0928044,3.0200267,5.0578423,9.851352,3.1641974,-0.9286155,12.36728,3.6501641,-20.664791,-2.934853,4.4269543,5.3586726,-15.719309,5.1335454,5.21942,-5.4877048,-10.525389,-6.426772,4.589999,5.0258846,-4.7860465,-3.835305,7.7771983,9.206001,6.379998,7.1924796,-0.4534106,-13.972313,4.018259,-14.639078,9.692649,-4.378973,-2.8794715,15.1699505,-12.560365,7.84504,-5.5151944
TCGA-64-5778-01A,0.25800666,6.7827244,-3.2072074,4.076099,-8.69115,-4.446347,-10.799068,0.51058614,10.6500025,-8.613214,-2.8205848,9.273311,2.7316456,9.464175,-3.3745763,10.68495,2.0577402,7.4908442,0.04357559,-9.563273,-14.71486,5.8197923,-1.1472477,0.7705777,2.3275273,1.2234918,-9.170879,-2.3299713,11.731772,2.6717782,-9.819026,-10.506061,6.360274,-1.6586435,-2.1892095,7.658977,-6.2950416,-5.106108,-7.5913854,-2.9518802,-0.66739833,-9.604723,-18.16155,5.1137085,3.2726912,-3.3754647,0.8183766,-15.17562,-5.617778,10.28558,3.6448655,-0.19756912,4.8710003,5.587669,5.802162,9.477617,-9.972322,-5.9352183,5.89242,5.5791497,-1.5748787,-6.925683,-8.811854,-2.1739225,2.8942673,1.4859986,-8.332605,-5.215396,-10.058909,0.7201299,5.7720385,11.309716,-6.7457476,21.54234,-1.6488494,3.0341203,16.229761,7.868869,-0.81863105,6.975033,1.3577589,-12.122478,-9.88278,-15.557127,6.250655,1.0236589,4.8004045,4.716102,-3.5116868,-4.5792837,11.690619,4.690938,-3.9189777,-12.013579,3.7555916,1.4487722,6.031992,2.2704277,14.290585,3.7329576
